row_id,subject,session,speed_mean,theta_power,theta_frequency,theta_amp_cv,theta_cycle_duration_sd,raw_firing_rate,population_event_rate,active_units,events_per_cycle_mean,events_per_cycle_sd,events_per_cycle_q25,events_per_cycle_median,events_per_cycle_q75,frac_cycles_ge2,phase_sin,phase_cos,phase_R,phase_entropy8,population_isi_cv,cycle_phase_R_mean,cycle_phase_R_sd,cycle_phase_entropy8_mean,cycle_phase_entropy8_sd,cycle_pairdist_mean,cycle_pairdist_sd,cycle_gap_cv_mean,cycle_gap_cv_sd,cycle_occ32_mean,cycle_occ32_sd,n_ca1_pyramidal,n_theta_cycles,n_phase_events,lfp_source,tma_mean_d4,tma_sd_d4,tma_mean_d5,tma_sd_d5,tma_mean_d6,tma_sd_d6
M05_20240731:91,M05,M05_20240731,0.3268328935540796,9.706572856350248e-09,8.403361344537736,0.4857329726219177,0.02203939517680913,104.7,92.1,42,10.952380952380953,5.557811743051314,7.0,11.0,14.0,0.9761904761904762,0.01326304989366159,-0.09130173040807395,0.09226003722083777,0.9959814942486268,1.2815898163972537,0.32126911452695406,0.19697609156327706,0.7587074527609111,0.1609258925971095,0.24437821563474085,0.03704456795022055,0.9480116748465657,0.3015168080802371,0.8906528307021143,0.10233403982990166,57,84,921,Best_Ripple_channel_LFP_CA1,0.9859601445865298,0.11556433268053044,1.001872823063811,0.10298969139218471,1.0085895079275164,0.08864528030629126
M05_20240731:92,M05,M05_20240731,2.430040106121961,1.6115749464076242e-08,8.69037995149579,0.5445404052734375,0.020420745332777844,80.3,76.8,34,8.906976744186046,4.5026212156051395,6.0,8.0,11.5,0.9883720930232558,-0.006942902069569103,-0.07015897715841347,0.0705016734912187,0.9959663745118522,1.110274373056635,0.38192370350120036,0.20957440794590018,0.7306901146785245,0.16160628416715905,0.23757444727705496,0.04039361496033122,0.9376962400648846,0.2697354698547744,0.9097228176020749,0.10426304189556564,57,86,761,Best_Ripple_channel_LFP_CA1,0.9993624024727932,0.11658155074056946,1.007158276708173,0.10383493780517361,1.0119315670134517,0.08675609432862424
M05_20240731:93,M05,M05_20240731,9.30717009482715,1.894108393883604e-08,8.420208500400483,0.32557621598243713,0.016167510964438903,77.3,74.7,37,8.892857142857142,4.315893455206622,6.0,9.0,11.0,0.9880952380952381,-0.007867190116346035,-0.05678483479825774,0.05732721991682621,0.9963871106602616,1.1342829302934843,0.3614904502162432,0.19581919467664968,0.7315689445016043,0.13871077526063597,0.24337178335727194,0.03565604209180546,0.9384655746106488,0.27019799201244854,0.9215928148157065,0.09182852628528218,57,84,747,Best_Ripple_channel_LFP_CA1,1.0023825812091331,0.10313727424697028,1.013646240828945,0.09197921591249245,1.0173314704992222,0.07842421547263323
M05_20240731:94,M05,M05_20240731,4.347994495660902,1.7110912330973057e-08,8.196721311475487,0.3819079101085663,0.023878292223378905,76.5,73.0,37,8.890243902439025,4.969055099488482,5.25,7.5,13.75,0.9634146341463414,0.049452996557561656,-0.09021032530065648,0.10287614718374939,0.9922421861257095,1.3216683752325338,0.36854666507166933,0.19122664196789702,0.7216474868083863,0.14440306687782922,0.2456709737628165,0.03945208440832272,0.8969849933713598,0.3473244533980458,0.908325920583925,0.09634331971227535,57,82,730,Best_Ripple_channel_LFP_CA1,1.0005479806905855,0.09648656668511375,1.0093598896184233,0.08435482313685394,1.0163029049269878,0.07133853238108112
M05_20240731:95,M05,M05_20240731,5.096965544163932,1.4062817164374242e-08,9.1882067851369,0.466916024684906,0.013366844334815988,83.7,80.0,40,8.67032967032967,4.645320094352893,6.0,8.0,11.0,0.978021978021978,-0.022369679958475223,-0.01310315690306936,0.025924800910924316,0.9996136231441447,1.0730880242002587,0.3190428351769191,0.20549734445850323,0.7332692291183142,0.1757981721432978,0.2513064762231306,0.04699404332427241,0.8053074364107847,0.3124258482262018,0.9121914981911677,0.1029118564768064,57,91,792,Best_Ripple_channel_LFP_CA1,1.0232406845190603,0.11085362476066515,1.0253968708738457,0.10182156046717881,1.0256626327511353,0.08620735737644326
M05_20240731:96,M05,M05_20240731,6.418114489243157,1.7681866467848285e-08,8.116883116883308,0.595597505569458,0.023577719583531692,74.5,71.0,43,8.8125,4.1064745112313075,5.0,9.0,11.0,0.9875,0.0029343881196192893,-0.078780972442764,0.07883560269741142,0.9965235453780655,1.2111959613422276,0.3929738093798308,0.21748343972253728,0.7021350907119666,0.17012986571701597,0.23462663190178282,0.045822358961524645,0.9704933748310158,0.323594759315634,0.9085526184744354,0.10902015777197845,57,80,708,Best_Ripple_channel_LFP_CA1,0.9781111489192661,0.12771631774723724,0.9918403484290785,0.11665040693425707,1.000641178360195,0.09942401679406701
M05_20240731:97,M05,M05_20240731,10.31772297524372,1.4353713615186735e-08,8.042096902303323,0.39725837111473083,0.019143641564368655,47.3,46.0,31,5.716049382716049,3.493689195897492,3.0,5.0,8.0,0.9259259259259259,0.03922783963468572,-0.030002917577872663,0.04938621736465793,0.9980145982052563,1.2150226624321265,0.4662536993072264,0.24551918306625506,0.5831835789570206,0.19545596965962103,0.2403359465409467,0.08156511329536756,0.8640985709278857,0.4596714510194722,0.9343043993043992,0.0972599483044826,57,81,460,Best_Ripple_channel_LFP_CA1,0.9826958675287745,0.1270491371222699,0.9907202653476834,0.10895637575678539,0.9942884587763444,0.09289911422580152
M05_20240731:98,M05,M05_20240731,0.13348390551861722,1.4204789013013742e-08,8.051689860835397,0.4625343978404999,0.02036566949125013,54.6,52.5,33,6.580246913580247,3.9110874367970356,4.0,6.0,8.0,0.9629629629629629,0.10262446823885082,0.04104506194906827,0.11052818007960573,0.993064006734788,1.1771923971107554,0.4513402921521812,0.23390492868754698,0.6302451984530991,0.1943097837081143,0.2316174347704411,0.06178424919189086,0.8313106639076917,0.3806694901096724,0.9264160696853002,0.10065753474414361,57,81,525,Best_Ripple_channel_LFP_CA1,0.9883589806474532,0.12053885037811946,0.9943664562098835,0.10345171832771459,0.9995122764825226,0.08637405528852454
M05_20240731:99,M05,M05_20240731,0.11504964822063969,1.2283583803064392e-08,8.041530944624979,0.3995154798030853,0.01771790198173113,65.7,63.0,34,7.7215189873417724,4.063397305592501,5.0,7.0,10.5,0.9620253164556962,-0.002228451071908622,0.007118448293367397,0.007459108544942612,0.9990590490313778,1.290557723321539,0.38143863237783626,0.2164669413795751,0.6870945608031679,0.17591004480130518,0.24117301566202434,0.05059491940278598,0.9383866527289698,0.3136889655175045,0.894590852745285,0.11319386369606992,57,79,619,Best_Ripple_channel_LFP_CA1,0.9736391235627115,0.12787091066003817,0.9791415140737243,0.11544650406362125,0.9874868508083061,0.09879553463287467
M05_20240731:100,M05,M05_20240731,0.5663387358339614,1.6974799102357807e-08,8.035355564483622,0.41642361879348755,0.021165950683904856,87.4,82.0,36,10.1625,4.180859792864972,7.0,9.5,13.0,1.0,0.0771501466191412,-0.07432607108140347,0.10712847411287452,0.9915334754355069,1.2008664211702147,0.33521741060433186,0.1699179410546797,0.7401817739991525,0.14386484368102573,0.2449102340162598,0.03333778351483952,1.0178195220397892,0.28231319313173625,0.8656895749267072,0.10063136824572873,57,80,820,Best_Ripple_channel_LFP_CA1,0.963315405728974,0.11292890443649138,0.9728341510415757,0.1011875976966916,0.9843032494224186,0.08772469317424184
M05_20240731:101,M05,M05_20240731,0.7698316904725704,1.5768999169174347e-08,8.6378077839562,0.3858957588672638,0.017170621983127268,111.8,104.9,38,12.160919540229886,4.79067301971477,9.0,11.0,15.0,1.0,0.012749723441362425,-0.030745682104795464,0.033284417013376796,0.9971099142255124,1.0719675922899725,0.2976719775561413,0.14930908055184033,0.8003661038400827,0.11623248742663739,0.24749152045941789,0.02353865742997772,0.9429606677479766,0.2546633376489568,0.87307184726267,0.10265457068792472,57,87,1049,Best_Ripple_channel_LFP_CA1,0.9987837728620244,0.09303404650189201,1.010272544112488,0.08565050907136626,1.0172509922092947,0.07484156458030145
M05_20240731:102,M05,M05_20240731,10.2137019049586,1.2383032137583563e-08,8.168616377570714,0.49768784642219543,0.024687478707633423,84.8,79.8,42,9.703703703703704,4.600120771361455,6.0,9.0,13.0,0.9876543209876543,-0.0628093517513383,-0.04447985400870313,0.07696409604522675,0.9962255240546424,1.217354738715658,0.32680646398887714,0.1975435848444631,0.7343559984648703,0.1743322566842642,0.24650397927443385,0.044687642509389204,0.9055720910549633,0.36548241864003234,0.8969271747097036,0.1047109799888153,57,81,787,Best_Ripple_channel_LFP_CA1,0.9945173704361631,0.12742633540387197,1.005079812743163,0.11204684186798369,1.0108172829742417,0.0938667530371774
M05_20240731:103,M05,M05_20240731,1.1592165675575483,8.884340131738397e-09,8.360522022838506,0.5088676810264587,0.019266651350476147,80.4,74.6,45,8.951219512195122,4.742511807841474,5.0,9.0,13.0,0.975609756097561,-0.011967604874670528,-0.014934603906943022,0.019138076191025984,0.9980740213114372,1.3248707380016391,0.3483752044166707,0.19763764482676663,0.7139689041849052,0.18510502008375374,0.24850805916520616,0.03964276519141708,0.9110553805351745,0.3547724629194778,0.8873680902323511,0.11829900888797336,57,82,736,Best_Ripple_channel_LFP_CA1,0.9895931819848174,0.11846577152171187,0.9932339187342162,0.10708677321835663,0.9987179219611771,0.09212860137944619
M05_20240731:104,M05,M05_20240731,9.732234466092414,2.0504580300832145e-08,8.689572512984665,0.4300883710384369,0.01359481637774744,85.1,81.0,32,9.310344827586206,4.1855519622325215,6.0,9.0,11.0,1.0,-0.025756852411173137,0.008095119716849699,0.026999007562521334,0.9969463077836417,1.0693703937717804,0.3059631684129037,0.1643746818334352,0.7533092349280873,0.13873025596363703,0.25396703170312973,0.033389987149606816,0.8636788434414782,0.2769949729743192,0.9163292385842295,0.08987099485952844,57,87,810,Best_Ripple_channel_LFP_CA1,1.019054953284117,0.0917140875216717,1.0262004358273376,0.0807871419354214,1.0287402731847,0.06732790925471406
M05_20240731:105,M05,M05_20240731,2.9234773195954893,1.5204597483113077e-08,8.731433159373797,0.45830830931663513,0.019387024599007024,109.4,103.2,39,11.873563218390805,5.367439729411402,8.5,11.0,14.0,1.0,-0.0005534373495695605,-0.027643864258129865,0.02764940368293335,0.9991147253001319,1.0931444408959146,0.2866284933974925,0.16032201152454467,0.8011274319745711,0.1310106591389277,0.25001117528295314,0.025845262754311808,0.9328321834407189,0.3014075715263047,0.8866370160482006,0.10153015612091391,57,87,1032,Best_Ripple_channel_LFP_CA1,1.0031529735761489,0.10334592119176962,1.0160359085426767,0.09417447113485151,1.0209719989489658,0.08189399268701093
M05_20240731:106,M05,M05_20240731,4.558185734578772,2.1938004955757556e-08,8.4,0.426216185092926,0.021728835298239192,89.8,85.6,41,10.154761904761905,4.793303681553205,7.0,10.0,12.25,1.0,-0.021268590936026878,-0.05113592682003617,0.05538263240536819,0.9966074031827002,1.0855812442098414,0.33703292226593184,0.19235957892016278,0.7499103633904592,0.17828878042597737,0.2453120843028134,0.04159162566865313,0.8800070745238038,0.2966318455369055,0.8958170855345777,0.09761426384818984,57,84,856,Best_Ripple_channel_LFP_CA1,1.0012024400657342,0.106942246373724,1.008793696785244,0.09318559721183595,1.0150082600011625,0.0762339040016708
M05_20240731:107,M05,M05_20240731,8.450305473519393,1.2051393812811037e-08,8.171912832929566,0.46468761563301086,0.020295593391439652,85.1,79.3,41,9.753086419753087,4.564895574373884,6.0,9.0,13.0,0.9876543209876543,-0.019287703003233,-0.07257972747710614,0.07509881708650223,0.9976942402924422,1.2066762466215397,0.385394111521327,0.19604707532417798,0.7317914244498678,0.14595628053680812,0.23589126851823145,0.038812293587604185,1.0062030935398778,0.31511890246847324,0.8773858109984272,0.10649566583317847,57,81,786,Best_Ripple_channel_LFP_CA1,0.9731339024501835,0.11756028871506896,0.9822983990134905,0.10732755591619318,0.9927590857943788,0.09158869262841013
M05_20240731:108,M05,M05_20240731,3.3697249461513836,2.2656340060791724e-08,8.81886642885485,0.4084010422229767,0.01247690409729981,88.5,84.6,38,9.52808988764045,4.575353656575357,7.0,8.0,12.0,1.0,-0.042601927855257994,-0.023093539489481507,0.04845859906287891,0.9952183491961162,1.0240334780099405,0.30915767292121027,0.1809971640387739,0.7605417517935601,0.15256383366338905,0.2499400799874158,0.03560378890745828,0.853051928514292,0.23161427810560037,0.904556247134603,0.10913986850369957,57,89,846,Best_Ripple_channel_LFP_CA1,1.0156349888002765,0.1073976684802532,1.0198836669245,0.09894260865622005,1.0210986718336732,0.08699635945921494
M05_20240731:109,M05,M05_20240731,8.52794190628222,1.949510529241697e-08,8.45070422535168,0.4104759097099304,0.01895799626775257,102.1,96.6,38,11.464285714285714,4.714618201387435,8.0,11.0,14.0,1.0,0.03361483454985171,-0.03054695371846057,0.04542106871586881,0.9988909937170691,1.124593184169999,0.300997505922044,0.1773047169258816,0.7823040316990993,0.14156909969625206,0.24616384694563584,0.03217175060481526,0.9674494064858477,0.2613313876825114,0.8623625050039753,0.1148209874725258,57,84,966,Best_Ripple_channel_LFP_CA1,0.9922010047753228,0.1078564919198589,0.9979829630264018,0.1044700997711206,1.0053589480339908,0.09246035914777327
M05_20240731:110,M05,M05_20240731,10.798772761339661,1.533707575147524e-08,8.824709185720236,0.4923253059387207,0.017279012220698133,86.3,81.1,42,9.25,4.133546527686815,7.0,9.0,11.0,1.0,-0.04181895088099362,-0.08987882926371518,0.09913137042633387,0.9949618077354337,1.1237377848253747,0.3369363987819986,0.18924037979403044,0.7243126670057802,0.1567782317584193,0.24427168742020314,0.040535419793839185,0.9389018866015891,0.2683059949544884,0.8938012440808503,0.10443342304416232,57,88,809,Best_Ripple_channel_LFP_CA1,0.9820805562238545,0.10699367002068937,0.9921167575579155,0.09811464619737717,1.001439101990495,0.08366119491666395
M05_20240731:111,M05,M05_20240731,11.303011971851582,1.49302726521154e-08,8.665860540104816,0.4667665660381317,0.017607671503100348,104.6,97.3,42,11.209302325581396,5.375579375766951,7.0,11.0,14.0,1.0,0.048366729257920564,-0.03885054144834344,0.06203793250857447,0.9970882867182935,1.0855501706955122,0.32917520244995235,0.18923740466354178,0.7779684913940756,0.1457267673085836,0.2434841737340034,0.031668710690746046,0.9137736788841607,0.2673834883903961,0.8912116891376556,0.10486365401092806,57,86,973,Best_Ripple_channel_LFP_CA1,1.0058963865082788,0.09816485380926074,1.0168489594048675,0.09087312542388147,1.0236884497351562,0.07570092606041763
M05_20240731:112,M05,M05_20240731,9.730625625279815,1.5602036288508817e-08,8.193445243805112,0.5306339859962463,0.01898401045132596,66.7,62.1,45,7.621951219512195,4.041880273553293,5.0,7.0,9.0,1.0,0.004056221119743191,-0.12423413466472363,0.12430033445516121,0.9916380689199713,1.2923842369815344,0.45349900517240027,0.2731510952035478,0.6301659593708862,0.21841756602505674,0.22134453751799685,0.0772022959940528,0.9492585618762783,0.44124297867409534,0.9082824815070152,0.11160753748803921,57,82,621,Best_Ripple_channel_LFP_CA1,0.9540572249042268,0.1469625062120012,0.967435262952912,0.13343420969243933,0.978910930284678,0.11184853476431739
M05_20240731:113,M05,M05_20240731,0.5649806092500069,1.9106904747164705e-08,8.535132989281443,0.37719282507896423,0.015617381316332361,71.5,67.3,38,7.872093023255814,4.5601767551602315,4.0,7.5,11.0,0.9767441860465116,0.049742520155475395,-0.022796304859984122,0.05471736311891511,0.9977361432627544,1.2574307675779726,0.37725565685476486,0.23967289936429115,0.6865676191004247,0.20389446160140362,0.24228381922636938,0.058871042139810106,0.8067758880309105,0.4017639471175431,0.9201310550699647,0.09297167679063337,57,86,673,Best_Ripple_channel_LFP_CA1,1.006378285420654,0.1298457239337168,1.0125926272002606,0.11097035163509295,1.0135112150094252,0.09657979558177497
