condition,frontend,feature,clinical,n,rho,p,q_global
rest,mu_central,tree_ascending_fraction,ctt,109,-0.0008469216840015659,0.9930264316908045,0.9992686269414356
rest,mu_central,occ_L3,updrs_part_iii,113,-0.013088177525105936,0.8905658908851964,0.9958760007869497
rest,mu_central,occ_L3,updrs_total,113,-0.04746067572583598,0.6176484692362704,0.9930135882425856
rest,mu_central,occ_L3,moca,113,-0.08225720403603917,0.38640630425289757,0.9930135882425856
rest,mu_central,occ_L3,disease_duration,116,-0.07605856625078948,0.4170896217499198,0.9930135882425856
rest,mu_central,occ_L3,ledd,115,-0.13990723539156075,0.13588462715159813,0.9534301174509907
rest,mu_central,occ_L3,pigd_score,113,-0.05008503182611074,0.5983169830428652,0.9930135882425856
rest,mu_central,occ_L3,td_score,113,0.04418143031371968,0.6421748706337304,0.9930135882425856
rest,mu_central,occ_L3,ctt,109,0.13628630436786204,0.15763537893676494,0.9534301174509907
rest,mu_central,occ_L4,updrs_part_iii,113,-0.04100571853629331,0.6662999507667654,0.9930135882425856
rest,mu_central,occ_L4,updrs_total,113,-0.0637698748383848,0.5022018135325922,0.9930135882425856
rest,mu_central,occ_L4,moca,113,-0.20098259244680422,0.03279769339143945,0.9534301174509907
rest,mu_central,occ_L4,disease_duration,116,-0.07293809312559517,0.43651181063935746,0.9930135882425856
rest,mu_central,occ_L4,ledd,115,-0.0799838882831349,0.3954785520782139,0.9930135882425856
rest,mu_central,occ_L4,pigd_score,113,-0.07877390747820125,0.4069021783003446,0.9930135882425856
rest,mu_central,occ_L4,td_score,113,-0.057752652164468954,0.5434523918478326,0.9930135882425856
rest,mu_central,occ_L4,ctt,109,0.0960366533351312,0.3205194137169874,0.9930135882425856
rest,mu_central,occ_L5,updrs_part_iii,113,-0.08725165877143791,0.3581272744415295,0.9930135882425856
rest,mu_central,occ_L5,updrs_total,113,-0.12300823741567667,0.19429000929667908,0.9534301174509907
rest,mu_central,occ_L5,moca,113,0.016402920857775203,0.8630929464771548,0.9930135882425856
rest,mu_central,occ_L5,disease_duration,116,-0.03036971839302822,0.7462225278753825,0.9930135882425856
rest,mu_central,occ_L5,ledd,115,-0.01328431804115785,0.887942315686297,0.9958760007869497
rest,mu_central,occ_L5,pigd_score,113,-0.13788335971164295,0.14528500043089257,0.9534301174509907
rest,mu_central,occ_L5,td_score,113,-0.029732596935477508,0.7545718227699456,0.9930135882425856
rest,mu_central,occ_L5,ctt,109,-0.10076908186184241,0.29713932992064435,0.9930135882425856
rest,mu_central,occ_L6,updrs_part_iii,113,0.01956105083923145,0.8370686044027089,0.9930135882425856
rest,mu_central,occ_L6,updrs_total,113,0.006392080318693042,0.9464273195439157,0.9971683422099584
rest,mu_central,occ_L6,moca,113,0.001376138558140607,0.9884582770289807,0.9992686269414356
rest,mu_central,occ_L6,disease_duration,116,-0.10207296953524032,0.2755790600390025,0.9906400484869787
rest,mu_central,occ_L6,ledd,115,-0.01975437739454007,0.8340202275254317,0.9930135882425856
rest,mu_central,occ_L6,pigd_score,113,0.0416377149730412,0.6614706046076058,0.9930135882425856
rest,mu_central,occ_L6,td_score,113,-0.05111963722345611,0.5907710660901789,0.9930135882425856
rest,mu_central,occ_L6,ctt,109,0.04129256767309142,0.6698755576147656,0.9930135882425856
rest,mu_central,occ_L7,updrs_part_iii,113,-0.08936278093463142,0.3465704959624221,0.9930135882425856
rest,mu_central,occ_L7,updrs_total,113,-0.022914011387143076,0.8096305805328256,0.9930135882425856
rest,mu_central,occ_L7,moca,113,0.04257600059897438,0.654326383220734,0.9930135882425856
rest,mu_central,occ_L7,disease_duration,116,0.05243156605760419,0.5761792028655051,0.9930135882425856
rest,mu_central,occ_L7,ledd,115,0.05450194894831249,0.5629174016780636,0.9930135882425856
rest,mu_central,occ_L7,pigd_score,113,-0.039276616910776864,0.6795821515630114,0.9930135882425856
rest,mu_central,occ_L7,td_score,113,-0.01802085861521056,0.8497403028537647,0.9930135882425856
rest,mu_central,occ_L7,ctt,109,-0.1251967938958766,0.19458515458454562,0.9534301174509907
rest,mu_central,occ_L8,updrs_part_iii,113,-0.10469894450208433,0.2697550921043622,0.9835855403314475
rest,mu_central,occ_L8,updrs_total,113,-0.13502487072479866,0.15389317463473165,0.9534301174509907
rest,mu_central,occ_L8,moca,113,-0.06583145588188896,0.48845441161757747,0.9930135882425856
rest,mu_central,occ_L8,disease_duration,116,-0.03499394526000992,0.7092013441926311,0.9930135882425856
rest,mu_central,occ_L8,ledd,115,-0.06373371722721717,0.49860266599025277,0.9930135882425856
rest,mu_central,occ_L8,pigd_score,113,0.027436855376008557,0.7729875705554905,0.9930135882425856
rest,mu_central,occ_L8,td_score,113,-0.03553567756422979,0.7086517610720784,0.9930135882425856
rest,mu_central,occ_L8,ctt,109,-0.025952918899394873,0.7887934342181127,0.9930135882425856
rest,mu_central,occ_L9,updrs_part_iii,113,0.19366993125823476,0.039845027358884476,0.9534301174509907
rest,mu_central,occ_L9,updrs_total,113,0.20425571485309918,0.030002364063038748,0.9534301174509907
rest,mu_central,occ_L9,moca,113,-0.07271596983843143,0.44403286526899194,0.9930135882425856
rest,mu_central,occ_L9,disease_duration,116,0.16194127246991558,0.08243035590793524,0.9534301174509907
rest,mu_central,occ_L9,ledd,115,0.17828182549207583,0.05661449858325406,0.9534301174509907
rest,mu_central,occ_L9,pigd_score,113,0.19285549066112706,0.04070306048837508,0.9534301174509907
rest,mu_central,occ_L9,td_score,113,-0.07345164023795694,0.43942451710458513,0.9930135882425856
rest,mu_central,occ_L9,ctt,109,0.07282464415638037,0.4517227182333388,0.9930135882425856
rest,mu_central,occ_L10,updrs_part_iii,113,-0.06313767634133124,0.5064576353150949,0.9930135882425856
rest,mu_central,occ_L10,updrs_total,113,-0.03856670932648427,0.6850641773497655,0.9930135882425856
rest,mu_central,occ_L10,moca,113,0.0857093955296706,0.36671934295551306,0.9930135882425856
rest,mu_central,occ_L10,disease_duration,116,-0.06767394151549411,0.47041418890142606,0.9930135882425856
rest,mu_central,occ_L10,ledd,115,-0.13728866072150464,0.1434370091141678,0.9534301174509907
rest,mu_central,occ_L10,pigd_score,113,-0.1095341545280575,0.24813276748982624,0.9738635887581278
rest,mu_central,occ_L10,td_score,113,0.07689371421354915,0.41822612619026506,0.9930135882425856
rest,mu_central,occ_L10,ctt,109,-0.013960264496752623,0.8854403569051478,0.9958760007869497
rest,mu_central,occ_L11,updrs_part_iii,113,0.03374001147997702,0.7227585687898197,0.9930135882425856
rest,mu_central,occ_L11,updrs_total,113,-0.03462952499943134,0.7157585561697464,0.9930135882425856
rest,mu_central,occ_L11,moca,113,0.03135119293525181,0.741669489263517,0.9930135882425856
rest,mu_central,occ_L11,disease_duration,116,-0.07218447236524145,0.44127835231882473,0.9930135882425856
rest,mu_central,occ_L11,ledd,115,0.03033387816263856,0.7475928069633593,0.9930135882425856
rest,mu_central,occ_L11,pigd_score,113,-0.06344999616402025,0.5043528315367327,0.9930135882425856
rest,mu_central,occ_L11,td_score,113,0.01242024242124201,0.8961186172593001,0.9958760007869497
rest,mu_central,occ_L11,ctt,109,0.07053378118221765,0.46611610509436385,0.9930135882425856
rest,beta_central,mean_H,updrs_part_iii,113,0.0002208403171353865,0.9981477423346589,0.9992686269414356
rest,beta_central,mean_H,updrs_total,113,0.0038950890774285176,0.9673396277719185,0.9990791713784998
rest,beta_central,mean_H,moca,113,0.020585189045052413,0.8286654737576589,0.9930135882425856
rest,beta_central,mean_H,disease_duration,116,-0.016653945141892546,0.8591641452917748,0.9930135882425856
rest,beta_central,mean_H,ledd,115,-0.021671547468552012,0.8181775395581078,0.9930135882425856
rest,beta_central,mean_H,pigd_score,113,-0.04117119020050083,0.6650341839383853,0.9930135882425856
rest,beta_central,mean_H,td_score,113,0.06436660293613655,0.49820195809099693,0.9930135882425856
rest,beta_central,mean_H,ctt,109,-0.06639790710210466,0.492725663705993,0.9930135882425856
rest,beta_central,sd_H,updrs_part_iii,113,-0.14948820105973185,0.11403672116115735,0.9534301174509907
rest,beta_central,sd_H,updrs_total,113,-0.13141424162331086,0.1653060011744159,0.9534301174509907
rest,beta_central,sd_H,moca,113,0.04978850806406878,0.6004876141587113,0.9930135882425856
rest,beta_central,sd_H,disease_duration,116,0.023889916007017394,0.7990690580791806,0.9930135882425856
rest,beta_central,sd_H,ledd,115,0.04702758999764573,0.6177218260294273,0.9930135882425856
rest,beta_central,sd_H,pigd_score,113,-0.03765455811425043,0.6921320135471997,0.9930135882425856
rest,beta_central,sd_H,td_score,113,-0.019603591702279342,0.8367191812570355,0.9930135882425856
rest,beta_central,sd_H,ctt,109,-0.07001719208330053,0.4693961509627077,0.9930135882425856
rest,beta_central,mean_D,updrs_part_iii,113,-0.1385325233232207,0.14338176763522054,0.9534301174509907
rest,beta_central,mean_D,updrs_total,113,-0.15982239982424024,0.090849582798436,0.9534301174509907
rest,beta_central,mean_D,moca,113,0.08039422108093365,0.3972897469968923,0.9930135882425856
rest,beta_central,mean_D,disease_duration,116,-0.13924196985157186,0.1360368749329505,0.9534301174509907
rest,beta_central,mean_D,ledd,115,-0.029678643393581873,0.7528675679202504,0.9930135882425856
rest,beta_central,mean_D,pigd_score,113,-0.05282398303631522,0.5784355073093522,0.9930135882425856
rest,beta_central,mean_D,td_score,113,0.06801326509408818,0.47412616799659024,0.9930135882425856
rest,beta_central,mean_D,ctt,109,-0.13549580292474991,0.16008186664946852,0.9534301174509907
rest,beta_central,sd_D,updrs_part_iii,113,-0.13853004085136772,0.14338900969136248,0.9534301174509907
rest,beta_central,sd_D,updrs_total,113,-0.1598297506232403,0.09083453438780568,0.9534301174509907
rest,beta_central,sd_D,moca,113,0.08057431674835872,0.39622974541841205,0.9930135882425856
rest,beta_central,sd_D,disease_duration,116,-0.13810619898893675,0.13929136655665708,0.9534301174509907
rest,beta_central,sd_D,ledd,115,-0.027683128693270432,0.7690011463802444,0.9930135882425856
rest,beta_central,sd_D,pigd_score,113,-0.053931563951333354,0.5704837446667979,0.9930135882425856
rest,beta_central,sd_D,td_score,113,0.06667105788748771,0.482913533345794,0.9930135882425856
rest,beta_central,sd_D,ctt,109,-0.13527729089700063,0.16076309648317763,0.9534301174509907
rest,beta_central,mean_lambda,updrs_part_iii,113,0.010102571337901692,0.9154233098783324,0.9958760007869497
rest,beta_central,mean_lambda,updrs_total,113,0.01055857535127919,0.9116208418644216,0.9958760007869497
rest,beta_central,mean_lambda,moca,113,0.02189521278531896,0.8179448820344972,0.9930135882425856
rest,beta_central,mean_lambda,disease_duration,116,-0.008979486544666876,0.9237853749206622,0.9971683422099584
rest,beta_central,mean_lambda,ledd,115,-0.018646115810786523,0.8432092868360814,0.9930135882425856
rest,beta_central,mean_lambda,pigd_score,113,-0.03274948861154375,0.7305804714129264,0.9930135882425856
rest,beta_central,mean_lambda,td_score,113,0.06173559571221877,0.5159624572219047,0.9930135882425856
rest,beta_central,mean_lambda,ctt,109,-0.0583441206640303,0.546760443103733,0.9930135882425856
rest,beta_central,sd_lambda,updrs_part_iii,113,-0.15805353590237078,0.09452864403202563,0.9534301174509907
rest,beta_central,sd_lambda,updrs_total,113,-0.14401724539578203,0.12804723357226855,0.9534301174509907
rest,beta_central,sd_lambda,moca,113,0.045936951390117026,0.6289947356423122,0.9930135882425856
rest,beta_central,sd_lambda,disease_duration,116,-0.004405484072384077,0.9625651224582908,0.9989145882561892
rest,beta_central,sd_lambda,ledd,115,0.03789036390221113,0.6876586737482598,0.9930135882425856
rest,beta_central,sd_lambda,pigd_score,113,-0.04904046214122533,0.6059790423748822,0.9930135882425856
rest,beta_central,sd_lambda,td_score,113,-0.005919749621412833,0.9503807326202667,0.9971683422099584
rest,beta_central,sd_lambda,ctt,109,-0.08391875735731769,0.3856306693089159,0.9930135882425856
rest,beta_central,multilevel,updrs_part_iii,113,-0.1356622889750096,0.1519412563454723,0.9534301174509907
rest,beta_central,multilevel,updrs_total,113,-0.15935937358994332,0.09180147353108498,0.9534301174509907
rest,beta_central,multilevel,moca,113,0.07828790376915118,0.40981183276845723,0.9930135882425856
rest,beta_central,multilevel,disease_duration,116,-0.1471723032643541,0.11490470975491075,0.9534301174509907
rest,beta_central,multilevel,ledd,115,-0.037499130457310015,0.6907183926577447,0.9930135882425856
rest,beta_central,multilevel,pigd_score,113,-0.04120620225313817,0.6647664816114591,0.9930135882425856
rest,beta_central,multilevel,td_score,113,0.07004749524636174,0.46097506042912967,0.9930135882425856
rest,beta_central,multilevel,ctt,109,-0.13552941964433632,0.15997725492648251,0.9534301174509907
rest,beta_central,pivot_rate,updrs_part_iii,113,0.046718766388186735,0.6231620077700193,0.9930135882425856
rest,beta_central,pivot_rate,updrs_total,113,-0.008095007546339777,0.9321852893422298,0.9971683422099584
rest,beta_central,pivot_rate,moca,113,-0.059312732933827175,0.532599730129503,0.9930135882425856
rest,beta_central,pivot_rate,disease_duration,116,-0.01880088687843881,0.8412330364547407,0.9930135882425856
rest,beta_central,pivot_rate,ledd,115,-0.01196270611989195,0.8990283883072037,0.9958760007869497
rest,beta_central,pivot_rate,pigd_score,113,0.14671842690853115,0.12097321406928722,0.9534301174509907
rest,beta_central,pivot_rate,td_score,113,-0.10299596008558544,0.2776654247432752,0.990829277006609
rest,beta_central,pivot_rate,ctt,109,0.08272490616883292,0.39244968723975004,0.9930135882425856
rest,beta_central,compound_pivot_fraction,updrs_part_iii,113,-0.0656586390515128,0.4895990816564183,0.9930135882425856
rest,beta_central,compound_pivot_fraction,updrs_total,113,-0.09277863437942814,0.3283737598040171,0.9930135882425856
rest,beta_central,compound_pivot_fraction,moca,113,0.07569482265309313,0.4255413321122084,0.9930135882425856
rest,beta_central,compound_pivot_fraction,disease_duration,116,-0.053600455421068276,0.5676921325028267,0.9930135882425856
rest,beta_central,compound_pivot_fraction,ledd,115,-0.1494443519972599,0.11092031360984386,0.9534301174509907
rest,beta_central,compound_pivot_fraction,pigd_score,113,0.003261695347212425,0.9726483904568186,0.9990791713784998
rest,beta_central,compound_pivot_fraction,td_score,113,0.023028833349704618,0.8086948404431915,0.9930135882425856
rest,beta_central,compound_pivot_fraction,ctt,109,-0.06165369061042281,0.5242103180966765,0.9930135882425856
rest,beta_central,pivot_depth,updrs_part_iii,113,-0.10895981741543283,0.2506365891988131,0.9738635887581278
rest,beta_central,pivot_depth,updrs_total,113,-0.10691892824968938,0.25967433341537266,0.9738635887581278
rest,beta_central,pivot_depth,moca,113,0.01989989551262597,0.8342862790448974,0.9930135882425856
rest,beta_central,pivot_depth,disease_duration,116,-0.046379609675737656,0.6210377038130294,0.9930135882425856
rest,beta_central,pivot_depth,ledd,115,-0.04675097803896464,0.6197935754662419,0.9930135882425856
rest,beta_central,pivot_depth,pigd_score,113,-0.010668273273155046,0.9107064013582814,0.9958760007869497
rest,beta_central,pivot_depth,td_score,113,0.027709221784613124,0.770795901060244,0.9930135882425856
rest,beta_central,pivot_depth,ctt,109,-0.07765829771858383,0.422181541891361,0.9930135882425856
rest,beta_central,tree_span_events,updrs_part_iii,113,0.01282830412796903,0.892725675137703,0.9958760007869497
rest,beta_central,tree_span_events,updrs_total,113,-0.057329585301342884,0.5464140465600008,0.9930135882425856
rest,beta_central,tree_span_events,moca,113,-0.003304029244769231,0.9722935308334412,0.9990791713784998
rest,beta_central,tree_span_events,disease_duration,116,0.04393305712102942,0.6395876569484154,0.9930135882425856
rest,beta_central,tree_span_events,ledd,115,-0.07439595026106618,0.4294179442382375,0.9930135882425856
rest,beta_central,tree_span_events,pigd_score,113,-0.047136489841649205,0.6200550846476528,0.9930135882425856
rest,beta_central,tree_span_events,td_score,113,0.0836977277219751,0.37811521514118485,0.9930135882425856
rest,beta_central,tree_span_events,ctt,109,0.12388374045275793,0.1993438621910567,0.9534301174509907
rest,beta_central,tree_span_time,updrs_part_iii,113,0.009156104503148679,0.923321585410372,0.9971683422099584
rest,beta_central,tree_span_time,updrs_total,113,-0.051610960139448055,0.5872027830182024,0.9930135882425856
rest,beta_central,tree_span_time,moca,113,-0.02057498569437773,0.8287490993724509,0.9930135882425856
rest,beta_central,tree_span_time,disease_duration,116,0.024347658054741775,0.7953028112672617,0.9930135882425856
rest,beta_central,tree_span_time,ledd,115,-0.1063585410263252,0.25792014924480394,0.9738635887581278
rest,beta_central,tree_span_time,pigd_score,113,-0.04780495266381764,0.6150971323223817,0.9930135882425856
rest,beta_central,tree_span_time,td_score,113,0.10794319123480683,0.2551111067901083,0.9738635887581278
rest,beta_central,tree_span_time,ctt,109,0.12075085276658654,0.21103523612465355,0.9534301174509907
rest,beta_central,tree_root_fraction,updrs_part_iii,113,0.1408823877734798,0.136649921545336,0.9534301174509907
rest,beta_central,tree_root_fraction,updrs_total,113,0.1291021081125421,0.17293736367906923,0.9534301174509907
rest,beta_central,tree_root_fraction,moca,113,-0.06323738742463034,0.5057851619011745,0.9930135882425856
rest,beta_central,tree_root_fraction,disease_duration,116,-0.04039556259135202,0.6668045966949907,0.9930135882425856
rest,beta_central,tree_root_fraction,ledd,115,0.09243702886903672,0.32582734522852264,0.9930135882425856
rest,beta_central,tree_root_fraction,pigd_score,113,0.210705535038382,0.02508189966844019,0.9534301174509907
rest,beta_central,tree_root_fraction,td_score,113,-0.15164297253620723,0.10885724710131886,0.9534301174509907
rest,beta_central,tree_root_fraction,ctt,109,0.046384979940695195,0.6319754637829885,0.9930135882425856
rest,beta_central,tree_ascending_fraction,updrs_part_iii,113,0.13606846215269722,0.15070719822674583,0.9534301174509907
rest,beta_central,tree_ascending_fraction,updrs_total,113,0.10375795823080564,0.274106900536199,0.9904407368510065
rest,beta_central,tree_ascending_fraction,moca,113,-0.08966986894353045,0.34490915760018725,0.9930135882425856
rest,beta_central,tree_ascending_fraction,disease_duration,116,0.041351782088120924,0.6594029048496209,0.9930135882425856
rest,beta_central,tree_ascending_fraction,ledd,115,0.08808003054056926,0.3492446697575393,0.9930135882425856
rest,beta_central,tree_ascending_fraction,pigd_score,113,0.197225213410945,0.036274701107238745,0.9534301174509907
rest,beta_central,tree_ascending_fraction,td_score,113,-0.052115513254956926,0.5835486926562039,0.9930135882425856
rest,beta_central,tree_ascending_fraction,ctt,109,0.1030481720513693,0.2862913158786487,0.9930135882425856
rest,beta_central,occ_L3,updrs_part_iii,113,-0.100450670614955,0.28977607692037816,0.9930135882425856
rest,beta_central,occ_L3,updrs_total,113,-0.16116489848348978,0.08813388117574526,0.9534301174509907
rest,beta_central,occ_L3,moca,113,0.12435503813612847,0.18941402441494717,0.9534301174509907
rest,beta_central,occ_L3,disease_duration,116,-0.055272883855378374,0.5556526819368767,0.9930135882425856
rest,beta_central,occ_L3,ledd,115,-0.04636894789222771,0.6226597801696678,0.9930135882425856
rest,beta_central,occ_L3,pigd_score,113,-0.0708733510568181,0.45569394928001483,0.9930135882425856
rest,beta_central,occ_L3,td_score,113,0.1507779382748251,0.11091405006549525,0.9534301174509907
rest,beta_central,occ_L3,ctt,109,-0.08555621922778892,0.3763947707570165,0.9930135882425856
rest,beta_central,occ_L4,updrs_part_iii,113,-0.12759097922097098,0.17806344100165755,0.9534301174509907
rest,beta_central,occ_L4,updrs_total,113,-0.19593966094571869,0.03753333507643287,0.9534301174509907
rest,beta_central,occ_L4,moca,113,0.10428931902527838,0.2716437191698361,0.9861374485072157
rest,beta_central,occ_L4,disease_duration,116,-0.15159296748888446,0.1042846768284305,0.9534301174509907
rest,beta_central,occ_L4,ledd,115,-0.10628540710532126,0.25824946509123564,0.9738635887581278
rest,beta_central,occ_L4,pigd_score,113,-0.08718777158990529,0.3584806949366199,0.9930135882425856
rest,beta_central,occ_L4,td_score,113,0.09764131399560405,0.30354464760137045,0.9930135882425856
rest,beta_central,occ_L4,ctt,109,-0.11244598758024572,0.24437039504884314,0.9738635887581278
rest,beta_central,occ_L5,updrs_part_iii,113,-0.16920111716907163,0.07320103265749595,0.9534301174509907
rest,beta_central,occ_L5,updrs_total,113,-0.08623414524741776,0.36378179860970544,0.9930135882425856
rest,beta_central,occ_L5,moca,113,-0.056745854477245394,0.5505133260508891,0.9930135882425856
rest,beta_central,occ_L5,disease_duration,116,-0.08126942284262999,0.3858022974990361,0.9930135882425856
rest,beta_central,occ_L5,ledd,115,-0.009118567681363854,0.9229491494798427,0.9971683422099584
rest,beta_central,occ_L5,pigd_score,113,-0.029172531144319842,0.7590522682579416,0.9930135882425856
rest,beta_central,occ_L5,td_score,113,-0.10963924524767274,0.24767649970956007,0.9738635887581278
rest,beta_central,occ_L5,ctt,109,0.06949609897012977,0.47271750154882963,0.9930135882425856
rest,beta_central,occ_L6,updrs_part_iii,113,0.08428162915967133,0.3747855287416485,0.9930135882425856
rest,beta_central,occ_L6,updrs_total,113,0.10978865059017999,0.24702883082385482,0.9738635887581278
rest,beta_central,occ_L6,moca,113,-0.03883909819358643,0.6829587907459549,0.9930135882425856
rest,beta_central,occ_L6,disease_duration,116,0.08583532001035493,0.3595854862846469,0.9930135882425856
rest,beta_central,occ_L6,ledd,115,0.1525548192230231,0.1036015934449016,0.9534301174509907
rest,beta_central,occ_L6,pigd_score,113,0.15797519999506143,0.09469425899653319,0.9534301174509907
rest,beta_central,occ_L6,td_score,113,-0.09597410015600692,0.3119150984227007,0.9930135882425856
rest,beta_central,occ_L6,ctt,109,-0.013952836336357386,0.8855008989247013,0.9958760007869497
rest,beta_central,occ_L7,updrs_part_iii,113,0.07264942971303202,0.4444510203075676,0.9930135882425856
rest,beta_central,occ_L7,updrs_total,113,0.03785605797496624,0.6905683810963148,0.9930135882425856
rest,beta_central,occ_L7,moca,113,-0.010139829027960944,0.9151125574038482,0.9958760007869497
rest,beta_central,occ_L7,disease_duration,116,0.020795364854676965,0.8246475979759255,0.9930135882425856
rest,beta_central,occ_L7,ledd,115,0.02810279698012125,0.7655996957153518,0.9930135882425856
rest,beta_central,occ_L7,pigd_score,113,-0.031289658666692304,0.7421587163095362,0.9930135882425856
rest,beta_central,occ_L7,td_score,113,-0.0017578300564927787,0.9852573372407896,0.9992686269414356
rest,beta_central,occ_L7,ctt,109,0.017855947482339412,0.853788296685668,0.9930135882425856
rest,beta_central,occ_L8,updrs_part_iii,113,0.07334537639355743,0.4400884909620784,0.9930135882425856
rest,beta_central,occ_L8,updrs_total,113,0.09780329872898369,0.3027393058507008,0.9930135882425856
rest,beta_central,occ_L8,moca,113,-0.022965435419859907,0.8092114677700101,0.9930135882425856
rest,beta_central,occ_L8,disease_duration,116,-0.006853551121453015,0.9417930160240495,0.9971683422099584
rest,beta_central,occ_L8,ledd,115,0.07885613198339772,0.40219622227056434,0.9930135882425856
rest,beta_central,occ_L8,pigd_score,113,0.071668997813051,0.45063793932937884,0.9930135882425856
rest,beta_central,occ_L8,td_score,113,-0.05613051027428839,0.554850715718554,0.9930135882425856
rest,beta_central,occ_L8,ctt,109,0.04216678562153053,0.6633065883532788,0.9930135882425856
rest,beta_central,occ_L9,updrs_part_iii,113,-0.01135241441514838,0.9050060883645266,0.9958760007869497
rest,beta_central,occ_L9,updrs_total,113,-0.029952843441048704,0.7528121026433143,0.9930135882425856
rest,beta_central,occ_L9,moca,113,0.026588853850469028,0.7798226139054147,0.9930135882425856
rest,beta_central,occ_L9,disease_duration,116,0.01588884096357586,0.8655721027227492,0.9930135882425856
rest,beta_central,occ_L9,ledd,115,-0.18376266802437982,0.049312211642041276,0.9534301174509907
rest,beta_central,occ_L9,pigd_score,113,0.08740689422024017,0.35726942162863634,0.9930135882425856
rest,beta_central,occ_L9,td_score,113,0.02604083193682324,0.7842487523371794,0.9930135882425856
rest,beta_central,occ_L9,ctt,109,-0.04483639836233435,0.64340597779374,0.9930135882425856
rest,beta_central,occ_L10,updrs_part_iii,113,0.06132221732363105,0.5187821027103475,0.9930135882425856
rest,beta_central,occ_L10,updrs_total,113,0.020381455570256096,0.830335613896659,0.9930135882425856
rest,beta_central,occ_L10,moca,113,-0.07038191133982728,0.45883251024627264,0.9930135882425856
rest,beta_central,occ_L10,disease_duration,116,0.037701521336846885,0.687828830360004,0.9930135882425856
rest,beta_central,occ_L10,ledd,115,0.11829702644882024,0.20797172684931978,0.9534301174509907
rest,beta_central,occ_L10,pigd_score,113,-0.1113870843820532,0.24017283849370644,0.9738635887581278
rest,beta_central,occ_L10,td_score,113,0.04374974927957032,0.6454331640376146,0.9930135882425856
rest,beta_central,occ_L10,ctt,109,0.18958395926603866,0.04833170778180493,0.9534301174509907
rest,beta_central,occ_L11,updrs_part_iii,113,-0.07282543648542561,0.44334543137011206,0.9930135882425856
rest,beta_central,occ_L11,updrs_total,113,-0.032001276220733434,0.7365073393303947,0.9930135882425856
rest,beta_central,occ_L11,moca,113,0.097297156345734,0.30526035803774304,0.9930135882425856
rest,beta_central,occ_L11,disease_duration,116,-0.01666478046022501,0.8590734612089201,0.9930135882425856
rest,beta_central,occ_L11,ledd,115,-0.05165275445688064,0.5835345858395262,0.9930135882425856
rest,beta_central,occ_L11,pigd_score,113,0.0429065555202009,0.651816876772772,0.9930135882425856
rest,beta_central,occ_L11,td_score,113,-0.02109702718099347,0.8244729778791942,0.9930135882425856
rest,beta_central,occ_L11,ctt,109,-0.19575198821192746,0.04135737153126127,0.9534301174509907
walk,theta_global,mean_H,updrs_part_iii,108,-0.03196672851853012,0.7425893507062977,0.9930135882425856
walk,theta_global,mean_H,updrs_total,108,-0.07068411418028263,0.4672668711995068,0.9930135882425856
walk,theta_global,mean_H,moca,108,0.07572467986964446,0.43602913363650087,0.9930135882425856
walk,theta_global,mean_H,disease_duration,110,-0.08734822078393244,0.36420243929346163,0.9930135882425856
walk,theta_global,mean_H,ledd,110,-0.12197140273779378,0.2043060196820172,0.9534301174509907
walk,theta_global,mean_H,pigd_score,108,-0.03836461357097092,0.6934314395339556,0.9930135882425856
walk,theta_global,mean_H,td_score,108,-0.16428360850037416,0.08932237489603152,0.9534301174509907
walk,theta_global,mean_H,ctt,104,0.0666770539625362,0.5012617314273312,0.9930135882425856
walk,theta_global,sd_H,updrs_part_iii,108,-0.1339189870947995,0.16704378212433793,0.9534301174509907
walk,theta_global,sd_H,updrs_total,108,-0.08462739279121118,0.3838614619918746,0.9930135882425856
walk,theta_global,sd_H,moca,108,0.16425937564956963,0.08937025843317503,0.9534301174509907
walk,theta_global,sd_H,disease_duration,110,0.02516604282056836,0.7941157531462278,0.9930135882425856
walk,theta_global,sd_H,ledd,110,-0.012922437280075433,0.8934112693429527,0.9958760007869497
walk,theta_global,sd_H,pigd_score,108,-0.18808215126721048,0.05125999350009914,0.9534301174509907
walk,theta_global,sd_H,td_score,108,0.15825485709098194,0.10187697318429263,0.9534301174509907
walk,theta_global,sd_H,ctt,104,-0.06484640739954389,0.5131102886508652,0.9930135882425856
walk,theta_global,mean_D,updrs_part_iii,108,-0.11562128115004029,0.23342167907795927,0.9678857065023287
walk,theta_global,mean_D,updrs_total,108,-0.1635610384740554,0.09075893248208845,0.9534301174509907
walk,theta_global,mean_D,moca,108,0.27470420669614687,0.004012733344416036,0.9534301174509907
walk,theta_global,mean_D,disease_duration,110,-0.011861173307718817,0.9021195647863777,0.9958760007869497
walk,theta_global,mean_D,ledd,110,-0.06739884393278316,0.4841733653871806,0.9930135882425856
walk,theta_global,mean_D,pigd_score,108,-0.0770359252511794,0.4281020096852603,0.9930135882425856
walk,theta_global,mean_D,td_score,108,0.05812086825960863,0.5501823991110771,0.9930135882425856
walk,theta_global,mean_D,ctt,104,-0.10990007864863093,0.26674598559035945,0.9826613477429977
walk,theta_global,sd_D,updrs_part_iii,108,-0.11562128115004029,0.23342167907795927,0.9678857065023287
walk,theta_global,sd_D,updrs_total,108,-0.1635610384740554,0.09075893248208845,0.9534301174509907
walk,theta_global,sd_D,moca,108,0.27470420669614687,0.004012733344416036,0.9534301174509907
